rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	13		クインズラミントン	牡5	57.0		戸崎圭太	1:10.7		6-5	36.3	2.1	1	484	0		池上昌和		亀田和弘	750.0
2	4	5		ナリノメジャー	牝5	55.0		田辺裕信	1:10.9	1.1/4	1-1	37.1	8.6	5	484	-10		上原博之		成塚清志	300.0
3	1	1		メイクアンシー	牡3	55.0		横山和生	1:11.5	3.1/2	13-12	35.8	22.5	7	450	-2		高市圭二		チームユッキレーシング	190.0
4	6	9		タマモキャペリン	牝3	52.0		武藤雅	1:11.5	クビ	6-5	37.2	11.8	6	454	4		水野貴広		タマモ	110.0
5	4	4		イワネコゴシキ	牡3	55.0		石川裕紀	1:11.7	1.1/4	11-10	36.6	84.6	10	496	5		小笠倫弘		丸山担	75.0
6	2	2		トップギア	牡4	54.0		菅原明良	1:11.9	1.1/4	8-8	37.3	358.1	13	456	2		小桧山悟		アドバンス・サッポロ	
7	8	12		カッチョエペペ	牝3	53.0		木幡巧也	1:11.9	アタマ	5-5	37.8	6.0	3	446	-6		牧光二		平田修	
8	7	11		サイモンゼーレ	牡6	54.0		藤田菜七	1:12.0	クビ	8-8	37.4	5.9	2	472	0		梅田智之		澤田昭紀	
9	7	10		クイーンズテイスト	牝3	52.0		菊沢一樹	1:12.0	クビ	3-2	38.0	7.6	4	480	14		菊沢隆徳		社台レースホース	
10	3	3		フジマサクイーン	牝5	52.0		小林凌大	1:12.3	2.0	10-10	37.4	85.7	11	464	2		菊川正達		藤原正一	
11	5	7		ベルテックスロード	牡3	55.0		大野拓弥	1:12.4	クビ	12-12	37.0	44.7	9	474	6		的場均		山口敦広	
12	6	8		ワイメアバレイ	牝3	53.0		伊藤工真	1:12.4	クビ	3-4	38.4	32.4	8	476	6		金成貴史		笹川大晃牧場	
13	5	6		クラウンカーネル	セ5	54.0		山田敬士	1:12.8	2.1/2	2-2	38.9	132.0	12	428	-12		星野忍		矢野雅子	
