rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	10		フォルコメン	牡3	55.0		Ｍ．デム	1:32.6		3-4-4	34.3	2.6	2	512	6		堀宣行		社台レースホース	1,089.9
2	2	3		モンブランテソーロ	牡3	55.0		津村明秀	1:32.9	2.0	6-4-4	34.6	6.7	3	468	-10		田中博康		了徳寺健二ホールディングス	431.4
3	1	2		ダンシングチコ	牝4	55.0		丸田恭介	1:32.9	アタマ	9-8-7	34.4	27.3	6	476	6		大竹正博		石瀬浩三	265.7
4	1	1		グランソヴァール	牡3	55.0		戸崎圭太	1:33.1	1.0	1-1-1	35.2	11.5	4	512	14		尾関知人		広尾レース	160.0
5	8	16		パルマリア	牡4	57.0		ルメール	1:33.2	3/4	12-11-11	34.3	2.2	1	536	6		武井亮		吉田和美	105.0
6	3	5		アーザムブルー	牡5	57.0		三浦皇成	1:33.3	1/2	14-13-14	34.2	22.8	5	468	-2		戸田博文		シルクレーシング	
7	4	8		サンディレクション	牡3	55.0		大野拓弥	1:33.5	1.1/4	2-2-2	35.5	64.4	10	458	4		高木登		ノルマンディーサラブレッドレーシング	
8	6	11		スピリットソウル	牡5	57.0		松岡正海	1:33.5	クビ	8-8-7	35.0	45.1	8	510	6		手塚貴久		落合幸弘	
9	4	7		ガトン	セ3	55.0		石川裕紀	1:33.6	1/2	15-16-15	34.3	92.8	11	496	-2		相沢郁		畑佐博	
10	2	4		ダイイチターミナル	牡5	57.0		勝浦正樹	1:33.7	1/2	12-13-11	34.7	36.9	7	450	8		高市圭二		ミルファーム	
11	5	9		スズカゼ	牝5	55.0		武士沢友	1:33.7	ハナ	3-4-4	35.5	174.8	12	492	-6		深山雅史		ヒダカ・ブリーダーズ・ユニオン	
12	8	15		マイネルプリンチペ	牡4	57.0		柴田大知	1:33.8	3/4	3-2-3	35.7	50.9	9	452	4		畠山吉宏		サラブレッドクラブ・ラフィアン	
13	6	12		プレイズラン	牝4	55.0		木幡巧也	1:33.9	1/2	11-11-11	35.1	422.4	15	458	2		牧光二		岡村善行	
14	7	14		レローヴ	牝5	55.0		野中悠太	1:34.3	2.1/2	9-7-7	35.9	271.0	13	510	-2		黒岩陽一		今中俊平	
15	3	6		クリノカリビアン	牝3	53.0		田中勝春	1:34.3	アタマ	6-8-7	35.8	364.2	14	418	-2		高橋義博		栗本博晴	
16	7	13		クラウンジャミール	牡4	57.0		武藤雅	1:34.4	1/2	15-15-16	35.2	480.7	16	464	6		天間昭一		矢野まり子	
