rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	6		アルデエンブレム	牡3	56.0		国分優作	1:57.3		10-5-1-1	39.8	56.0	9	476	-8		清水久詞		中村忠彦	500.0
2	8	12		ナムラガンマン	牡3	56.0		武士沢友	1:57.4	3/4	3-3-3-2	39.7	4.9	2	466	2		稲垣幸雄		奈村信重	200.0
3	7	11		ブレーヴユニコーン	牡3	56.0		田辺裕信	1:57.5	1/2	6-5-3-4	39.8	1.8	1	510	2		久保田貴		諸江幸祐	130.0
4	1	1		ドーバーテソーロ	牡3	56.0		内田博幸	1:57.5	ハナ	1-1-2-2	39.9	6.5	3	488	0		斎藤誠		了徳寺健二ホールディングス	75.0
5	4	5		ゴー	牡3	56.0		松岡正海	1:57.9	2.1/2	6-8-5-5	40.0	7.6	4	496	0		伊藤伸一		グリーンスウォード	50.0
6	6	9		モントカイザー	セ3	53.0		菅原明良	1:58.0	クビ	3-3-7-6	39.8	49.2	8	466	0		尾形和幸		岡田牧雄	
7	4	4		ヤマタケフリーダム	牡3	56.0		岩部純二	1:58.1	1/2	8-10-7-6	39.9	20.2	6	458	-6		萱野浩二		山中和子	
8	2	2		ミエノカムカム	牡3	55.0		武藤雅	1:58.3	1.1/4	12-11-9-9	39.6	62.6	10	448	0		高柳瑞樹		里見美惠子	
9	6	8		アイルビーザスター	牡3	56.0		江田照男	1:58.7	2.1/2	8-8-9-9	40.0	16.1	5	478	0		牧光二		岡田牧雄	
10	8	13		トーセンコモドール	牡3	56.0		宮崎北斗	2:00.2	9.0	5-5-5-8	42.4	38.1	7	474	-6		中川公成		島川隆哉	
11	7	10		エムオーマックス	牡3	54.0		野中悠太	2:00.8	4.0	2-2-11-11	41.9	202.8	12	504	-4		古賀慎明		大浅貢	
12	5	7		ヤマニンスパツィオ	牡3	56.0		柴田大知	2:01.8	6.0	13-13-12-12	42.0	106.3	11	446	0		黒岩陽一		土井肇	
13	3	3		ヴァイル	牝3	54.0		高倉稜	2:03.2	8.0	11-11-13-13	42.4	296.5	13	470	-4		高柳大輔		山本律	
