rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ゴライアス	牡4	55.0		マーフィ	1:53.7		1-1-1-1	38.8	1.5	1	500	4		高木登		サンデーレーシング	1,532.9
2	4	5		パレスハングリー	牝5	54.0		木幡巧也	1:53.9	1.0	4-4-4-2	38.7	7.2	2	486	4		大江原哲		西村豊	609.4
3	2	2		ベバスカーン	牡6	54.0		Ｍ．デム	1:54.1	1.0	9-9-9-9	38.4	7.3	3	560	2		勢司和浩		千明牧場	384.7
4	8	14		スパイスマジック	牡4	53.0		勝浦正樹	1:54.2	3/4	9-9-7-5	38.7	43.0	10	492	16		杉浦宏昭		社台レースホース	230.0
5	7	12		ドリームリヴァール	セ9	53.0		三浦皇成	1:54.4	1.1/4	13-13-12-9	38.5	147.7	14	464	-2		池上昌和		ライオンレースホース	150.0
6	7	11		スペルマロン	セ5	55.0		内田博幸	1:54.5	クビ	2-3-2-4	39.4	26.3	8	506	-2		古賀史生		西森鶴	
7	5	8		デルマカルヴァドス	牡4	53.0		大野拓弥	1:54.5	クビ	11-11-12-12	38.5	36.8	9	500	12		和田正一		浅沼廣幸	
8	5	7		ハシカミ	牡6	53.0		武士沢友	1:54.6	クビ	12-11-9-9	38.9	74.8	12	488	4		小桧山悟		中村勝彦	
8	8	13		マーガレットスカイ	牝4	51.0		武藤雅	1:54.6	同着	8-8-7-7	39.1	14.9	4	500	2		黒岩陽一		迎徹	
10	4	6		メイスンスパート	セ6	54.0		西田雄一	1:55.5	5.0	4-4-5-7	40.2	51.0	11	460	0		岩戸孝樹		梅村浩	
11	3	3		ケイツーリラ	牝4	51.0		藤田菜七	1:55.7	1.1/4	13-13-12-12	39.7	22.5	7	442	12		鈴木伸尋		楠本勝美	
12	3	4		ビッザーロ	牝5	52.0		江田照男	1:56.0	1.3/4	2-2-2-2	41.0	20.8	6	544	-4		奥村武		ラ・メール	
13	6	10		プライムコード	牡5	54.0		北村宏司	1:56.5	3.0	4-4-5-5	41.2	18.1	5	490	4		小西一男		ターフ・スポート	
14	6	9		ブリガアルタ	牝6	53.0		石川裕紀	1:57.8	8.0	7-7-9-14	42.0	130.1	13	450	-4		尾形和幸		サンデーレーシング	
