rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	7		ダノンファスト	牡3	56.0		横山典弘	1:54.9		4-3-4-3	37.5	1.8	1	460	0		菊沢隆徳		ダノックス	510.0
2	4	6		ディーエスプルーフ	牡3	56.0		ルメール	1:57.2	大	5-5-6-6	39.4	4.1	2	448	0		伊藤圭三		秋谷壽之	200.0
3	7	12		ユーアーマイソウル	牡3	56.0		嘉藤貴行	1:57.9	4.0	1-1-2-1	40.8	290.4	13	486	2		伊藤伸一		ミルファーム	130.0
4	1	1		フジコウキ	牡3	55.0		野中悠太	1:58.2	1.3/4	8-8-7-6	40.0	35.1	7	464	-2		高市圭二		荒木誠	77.0
5	8	14		アポロダーウィン	牡3	56.0		石川裕紀	1:58.2	クビ	2-2-2-4	41.0	9.4	4	510	6		稲垣幸雄		アポロサラブレッドクラブ	51.0
6	8	15		アキトゴー	牡3	56.0		岩部純二	1:58.3	3/4	8-8-9-8	40.0	86.3	9	482	6		南田美知		大倉佑介	
7	5	9		テントゥワン	牡3	56.0		吉田豊	1:58.4	1/2	10-10-9-9	40.1	15.3	5	480	4		竹内正洋		井山登	
8	7	13		リョウランハート	牡3	56.0		菅原隆一	1:58.5	1/2	5-5-7-10	40.3	414.6	14	460	2		小野次郎		佐藤啓子	
9	6	11		ウィルビーハッピー	牡3	56.0		大野拓弥	1:58.6	1/2	14-12-11-11	39.9	114.3	11	476	-2		奥村武		ノルマンディーサラブレッドレーシング	
10	5	8		ビバヴィットーリオ	牡3	56.0		マーフィ	1:58.6	ハナ	5-5-1-2	41.5	7.0	3	512	0		戸田博文		平井裕	
11	2	3		ロジシップ	牡3	56.0		北村宏司	1:58.7	1/2	10-11-12-12	39.8	46.5	8	450	2		本間忍		久米田正明	
12	3	4		キタノスイセイ	牡3	56.0		横山和生	1:59.1	2.1/2	12-14-14-13	39.9	473.1	15	456	-6		土田稔		北所直人	
13	3	5		マルゼンスター	牡3	55.0		菊沢一樹	1:59.5	2.1/2	12-12-13-13	40.5	279.7	12	518	12		勢司和浩		坪野谷和平	
14	6	10		カピテル	牡3	56.0		和田竜二	1:59.8	1.3/4	3-3-5-5	42.2	22.2	6	488	-2		宗像義忠		ディアレストクラブ	
15	2	2		シュラハトシップ	牡3	56.0		江田照男	2:01.9	大	15-15-15-15	41.8	98.1	10	454	0		大江原哲		ダイヤモンドファーム	
