rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		レノーア	牝3	54.0		石川裕紀	1:34.5		3-3-4	34.4	17.1	6	402	-2		相沢郁		畑佐博	1,025.9
2	7	9		ミトロジー	牡3	56.0		ルメール	1:34.6	3/4	10-10-6	34.0	1.7	1	478	6		尾関知人		シルクレーシング	407.4
3	3	3		カルリーノ	牡3	56.0		Ｍ．デム	1:34.6	ハナ	9-3-2	34.5	3.0	2	500	2		高橋裕		Ｇリビエール・レーシング	253.7
4	4	4		キタイ	牝3	54.0		田辺裕信	1:35.4	5.0	1-1-1	35.6	12.1	4	490	8		杉浦宏昭		西村憲人	150.0
5	1	1		クロムウェル	牡3	56.0		大野拓弥	1:35.5	1/2	7-8-6	35.1	98.3	7	434	-4		加藤和宏		ミルファーム	100.0
6	8	10		エムアイグランツ	牡3	56.0		田中勝春	1:35.8	1.3/4	7-2-3	35.9	237.3	8	502	-6		谷原義明		岩崎充利	
7	6	6		セクシイフラワー	牝3	54.0		菊沢一樹	1:35.8	ハナ	5-9-9	35.3	453.7	10	438	-6		谷原義明		平岡茂樹	
8	8	11		ハクモクレン	牝3	54.0		三浦皇成	1:36.0	1.1/4	6-6-5	35.7	9.2	3	506	-2		萩原清		吉田和子	
9	5	5		アイアムハヤスギル	牡3	56.0		戸崎圭太	1:36.1	1/2	2-3-6	36.0	15.2	5	474	0		奥平雅士		堀紘一	
10	7	8		ラバストーン	牡3	56.0		江田照男	1:37.0	5.0	3-6-9	36.7	263.0	9	454	6		大江原哲		田頭勇貴	
11	6	7		プラピルーン	牡3	56.0		岩部純二	1:37.1	3/4	10-11-11	35.9	544.0	11	440	-6		浅野洋一		田頭勇貴	
