rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	7		アースドラゴン	牡4	59.0		大江原圭	3:14.8		3-3-2-2	13.5	43.0	9	494	-4		根本康広		松山増男	790.0
2	2	2		ラフレシアレディ	牝4	57.0		草野太郎	3:15.4	3.1/2	2-1-1-1	13.6	4.0	2	470	2		畠山吉宏		吉田昭一	320.0
3	4	6		シゲルタケノコ	セ5	60.0		植野貴也	3:16.0	3.1/2	5-5-3-3	13.6	7.8	4	474	-10		湯窪幸雄		森中蕃	200.0
4	1	1		レヴァンテライオン	セ6	60.0		平沢健治	3:17.3	8.0	3-4-4-4	13.7	16.6	7	494	-2		加藤士津		ライオンレースホース	120.0
5	7	11		レイヴンキング	セ4	59.0		石神深一	3:17.4	3/4	7-8-5-5	13.7	7.1	3	522	14		尾形和幸		ノルマンディーサラブレッドレーシング	79.0
6	6	10		エスケークラウン	牡6	60.0		北沢伸也	3:17.5	クビ	6-6-8-7	13.7	14.0	6	500	6		木原一良		菅藤宗一	
7	4	5		クーザ	牡4	59.0		高野和馬	3:18.6	7.0	10-10-10-10	13.8	279.7	13	472	0		根本康広		ライオンレースホース	
8	8	13		アイアス	セ4	59.0		大庭和弥	3:18.8	1.1/2	1-2-5-7	13.8	285.4	14	512	0		古賀史生		畑末廣郎	
9	6	9		ジョーカーワイルド	牡5	60.0		小野寺祐	3:18.8	クビ	12-12-11-10	13.8	50.6	10	532	10		浅野洋一		ＴＵＲＨ	
10	7	12		ストレートパンチ	牡4	59.0		伴啓太	3:19.1	1.1/2	7-7-7-5	13.8	2.6	1	486	4		堀井雅広		諸岡慶	
11	8	14		クリノカナロアオー	セ5	60.0		上野翔	3:21.9	大	9-9-9-9	14.0	189.7	12	482	0		星野忍		栗本博晴	
12	3	3		サンダーソニア	牝4	57.0		江田勇亮	3:23.8	大	13-13-12-12	14.2	60.5	11	480	-4		田村康仁		ジェイアール	
13	5	8		アーブルルージュ	牝4	57.0		山本康志	3:23.9	クビ	14-14-13-13	14.2	38.9	8	438	8		松山将樹		ノルマンディーサラブレッドレーシング	
中	3	4		トゥルーウインド	牡8	60.0		五十嵐雄			10-10-14		8.1	5	462	0		田中剛		社台レースホース	
