rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	2		マイネルステレール	牡3	54.0		野中悠太	2:02.8		1-1-1-1	35.7	13.1	4	468	4		菊川正達		サラブレッドクラブ・ラフィアン	500.0
2	6	11		ハリスホーク	牡3	56.0		浜中俊	2:02.8	ハナ	15-15-4-2	35.5	6.5	3	566	18		中川公成		シルクレーシング	200.0
3	4	8		イサク	牡3	56.0		戸崎圭太	2:02.9	3/4	3-3-2-2	35.7	4.7	2	466	-4		岩戸孝樹		ゴドルフィン	130.0
4	1	1		ライル	牡3	56.0		石橋脩	2:03.4	3.0	3-3-4-5	36.0	1.8	1	492	-6		手塚貴久		サンデーレーシング	75.0
5	2	4		ナミブ	牡3	56.0		杉原誠人	2:03.4	クビ	2-2-2-2	36.2	29.7	9	448	2		南田美知		ミルファーム	50.0
6	5	10		アッシュドール	牡3	55.0		木幡巧也	2:03.7	1.3/4	14-14-13-9	35.8	23.1	6	506	0		勢司和浩		西浩明	
7	8	16		パワポケチャラット	牡3	56.0		三浦皇成	2:03.9	1.1/4	12-13-7-6	36.3	51.6	10	438	-2		中野栄治		柳原達也	
8	2	3		クリノイヴァンカ	牝3	54.0		横山典弘	2:03.9	ハナ	5-5-7-8	36.4	15.3	5	450	-8		天間昭一		栗本博晴	
9	3	5		コマノヴァンドール	牝3	54.0		柴田大知	2:03.9	ハナ	5-5-7-6	36.4	29.6	8	470	0		菊川正達		長谷川芳信	
10	6	12		コンステレーション	牝3	52.0		菊沢一樹	2:04.3	2.1/2	8-8-7-9	36.7	69.3	11	382	-6		手塚貴久		サラブレッドクラブ・ラフィアン	
11	3	6		トーセンダイキリ	牡3	56.0		嶋田純次	2:04.5	1.1/2	9-8-11-12	36.7	253.8	15	490	0		小笠倫弘		島川隆哉	
12	4	7		ピカブー	牝3	51.0		藤田菜七	2:04.9	2.1/2	9-10-13-12	37.0	99.3	12	422	-4		武市康男		ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス	
13	8	15		セイウンフェアリー	牝3	54.0		勝浦正樹	2:05.5	3.1/2	11-11-11-14	37.8	210.3	13	462	0		栗田徹		西山茂行	
14	7	14		サトノミレニアム	牡3	56.0		ミナリク	2:05.6	1/2	12-11-13-15	37.7	25.0	7	516	-16		木村哲也		サトミホースカンパニー	
15	5	9		ピエタフィリアーレ	牡3	53.0		小林凌大	2:06.2	3.1/2	16-16-16-16	37.1	261.0	16	470	-8		菊川正達		佐伯太朗	
中	7	13		ネイトフォンテン	牝3	51.0		木幡育也			5-5-4-9		232.1	14	450	0		戸田博文		吉橋興生	
