rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	11		ホウオウエミーズ	牝3	54.0		津村明秀	1:51.1		7-9-8-7	35.7	4.4	3	454	6		池上昌和		小笹芳央	510.0
2	5	10		レッドラルジュ	牝3	54.0		北村宏司	1:51.2	3/4	2-2-2-2	36.4	4.1	1	484	10		木村哲也		東京ホースレーシング	200.0
3	4	7		ダイワミラクル	牡3	56.0		内田博幸	1:51.6	2.1/2	5-5-4-5	36.5	4.2	2	496	0		鹿戸雄一		大城敬三	130.0
4	7	14		ミスターサンド	牡3	56.0		石橋脩	1:51.6	アタマ	5-5-6-3	36.3	8.0	5	474	6		栗田徹		山口功一郎	77.0
5	1	2		トキメキ	牝3	54.0		木幡巧也	1:51.7	クビ	1-1-1-1	37.0	21.9	8	478	6		斎藤誠		ミルファーム	51.0
6	8	16		ファインアイリス	牝3	54.0		田中勝春	1:51.9	1.1/4	14-14-9-8	36.3	15.1	7	424	-4		奥村武		井山登	
7	2	4		ポンポンルージュ	牝3	54.0		横山武史	1:51.9	クビ	3-3-4-5	36.9	58.5	11	476	2		伊藤大士		ビッグレッドファーム	
8	2	3		メイショウカイコウ	牡3	56.0		柴田善臣	1:52.0	クビ	8-7-9-9	36.5	7.7	4	428	2		和田勇介		松本好雄	
9	1	1		フルールエトワール	牝3	54.0		ミナリク	1:52.4	2.1/2	11-10-12-13	36.6	11.9	6	486	-4		上原博之		高松悟	
10	8	15		サンシャインキッド	牡3	56.0		丹内祐次	1:52.5	1/2	11-10-2-3	37.7	54.9	10	434	-4		小西一男		田島榮二郎	
11	7	13		ヘライア	牝3	54.0		鮫島克駿	1:52.8	1.3/4	10-13-13-11	36.9	32.5	9	480	0		加藤征弘		吉田照哉	
12	3	5		トゥインクルウェイ	牝3	51.0		山田敬士	1:53.0	1.1/2	8-7-9-11	37.4	158.0	14	456	8		林徹		ライオンレースホース	
13	6	12		コスモヒビキ	牡3	54.0		柴田大知	1:53.5	3.0	3-3-6-9	38.3	174.5	15	458	-2		宗像義忠		岡田繁幸	
14	3	6		ユウヤング	牡3	56.0		武士沢友	2:02.2	大	16-16-14-14	38.7	115.4	13	472	0		和田勇介		澤田孝之	
15	5	9		シロイスズメ	牡3	53.0		小林凌大	2:08.6	大	15-15-15-15	43.9	75.3	12	486	0		尾形和幸		藤本直弘	
中	4	8		ヨルノトバリ	牝3	51.0		小林脩斗			11-10		215.0	16	452	0		奥平雅士		内田玄祥	
