rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		トウカイパシオン	牝5	55.0		江田照男	1:11.1		1-1	36.6	5.0	3	450	-8		菊川正達		内村正則	1,100.0
2	2	4		ニシノコトダマ	牡4	57.0		石川裕紀	1:11.1	クビ	5-3	36.1	7.2	5	522	0		手塚貴久		西山茂行	440.0
3	6	11		トッカータ	牡5	54.0		秋山稔樹	1:11.5	2.1/2	15-14	35.1	159.4	14	484	-2		和田雄二		門野重雄	280.0
4	5	9		サンマルベスト	牡4	57.0		畑端省吾	1:11.6	クビ	9-9	36.0	4.7	1	480	6		牧浦充徳		相馬勇	170.0
5	2	3		ランパク	牡5	57.0		大野拓弥	1:11.8	1.1/4	11-11	36.0	16.6	8	496	0		高木登		一村哲也	110.0
6	4	8		スズカユース	牝4	54.0		菊沢一樹	1:11.8	クビ	6-6	36.6	19.0	9	450	4		伊藤圭三		永井啓弍	
7	3	5		シルバーストーン	牡6	57.0		丸田恭介	1:11.8	ハナ	7-7	36.4	44.1	11	514	-6		石栗龍彦		峰哲馬	
8	8	15		トモジャドット	牡4	57.0		津村明秀	1:12.0	1.0	7-7	36.6	6.7	4	534	-6		小笠倫弘		吉冨朝美	
9	6	12		ポップシンガー	牝6	55.0		横山武史	1:12.0	ハナ	11-11	36.1	46.0	12	466	-2		鈴木伸尋		村山卓也	
10	4	7		ショウナンガナドル	牡4	57.0		三浦皇成	1:12.1	1/2	2-2	37.4	4.9	2	494	0		田中剛		国本哲秀	
11	7	14		カシノブレンド	セ4	57.0		西田雄一	1:12.1	クビ	9-9	36.5	13.3	6	444	2		蛯名利弘		柏木務	
12	8	16		ラインギャラント	牝5	53.0		藤田菜七	1:12.2	クビ	2-3	37.4	76.0	13	446	-10		水野貴広		大澤繁昌	
13	1	1		ステイホット	牝4	55.0		ヒューイ	1:12.2	ハナ	2-3	37.4	32.3	10	474	2		杉浦宏昭		小林善一	
14	1	2		シゲルヒスイ	牡4	57.0		黛弘人	1:13.2	6.0	11-13	37.3	195.9	15	476	-8		伊藤圭三		森中蕃	
15	5	10		エンシャントロア	牝4	55.0		Ｍ．デム	1:13.7	3.0	14-15	37.4	15.3	7	492	-14		吉岡辰弥		ノルマンディーサラブレッドレーシング	
取	7	13		グラスレオ	牡5	57.0		田辺裕信					---		計不			尾形和幸		半沢	
