rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	14		ケープコッド	牝2	55.0		ムーア	1:08.9		8-6	34.4	2.6	1	462	-2		高柳瑞樹		ゴドルフィン	1,631.5
2	4	6		メメントモリ	牝2	54.0		マーフィ	1:08.9	ハナ	2-3	35.3	4.8	3	444	-2		池添学		吉田勝己	649.0
3	7	11		ジュニパーベリー	牝2	54.0		嶋田純次	1:09.1	1.1/4	6-6	34.7	67.8	9	460	-2		手塚貴久		ミルファーム	404.5
4	6	10		テーオーマルクス	牡2	56.0		川須栄彦	1:09.2	1/2	5-4	35.1	3.6	2	470	-2		宮徹		小笹公也	240.0
5	1	1		コスモカルナック	牡2	55.0		丹内祐次	1:09.2	クビ	4-4	35.2	49.7	8	468	2		菊沢隆徳		ビッグレッドファーム	160.0
6	3	4		ゴッドスター	牡2	55.0		石橋脩	1:09.4	3/4	13-12	34.3	8.6	5	504	0		池上昌和		ノースヒルズ	
7	7	12		ニルカンタテソーロ	牡2	55.0		大野拓弥	1:09.5	3/4	10-9	34.7	77.8	10	434	-2		斎藤誠		了徳寺健二ホールディングス	
8	6	9		グッドマックス	牝2	54.0		丸山元気	1:09.5	クビ	10-9	34.7	18.4	6	448	4		堀井雅広		長谷川光司	
9	8	13		メイプルプレゼント	牝2	54.0		宮崎北斗	1:09.7	1.1/4	9-11	35.1	119.3	11	448	2		高市圭二		節英司	
10	3	3		コスモリモーネ	牡2	56.0		柴田大知	1:09.9	1.1/4	2-2	36.3	8.5	4	498	2		高橋裕		岡田繁幸	
11	5	8		エリーグランプリ	牝2	54.0		内田博幸	1:09.9	アタマ	6-8	35.5	198.0	13	426	-2		武市康男		谷川正純	
12	5	7		デルマガーネット	牝2	54.0		野中悠太	1:10.2	1.1/2	10-13	35.4	308.2	14	446	4		堀井雅広		浅沼廣幸	
13	2	2		ラフィンクロンヌ	牝2	54.0		三浦皇成	1:10.2	クビ	1-1	36.7	35.4	7	468	0		高橋祥泰		伊達敏明	
14	4	5		ファイナルアフェア	牝2	54.0		藤田菜七	1:12.6	大	14-14	36.9	162.3	12	412	-4		萱野浩二		田頭勇貴	
