rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	12		ブリリアントリリー	牝4	55.0		大野拓弥	1:55.5		7-8-5-3	38.5	13.4	5	472	-8		石坂公一		ノルマンディーサラブレッドレーシング	750.0
2	6	11		ドゥエルメス	牝3	53.0		勝浦正樹	1:55.6	1/2	3-4-2-2	38.9	4.2	2	516	0		畠山吉宏		大塚亮一	300.0
3	8	14		ココリモアナ	牝4	55.0		北村宏司	1:55.6	ハナ	2-2-2-1	39.0	17.8	7	460	4		古賀慎明		美崎光二郎	190.0
4	5	9		アドアステラ	牝3	53.0		丹内祐次	1:55.8	1.1/4	6-5-5-3	38.9	5.5	3	456	0		萱野浩二		ビッグレッドファーム	110.0
5	5	8		ラティーンセイル	牝3	53.0		田辺裕信	1:55.9	3/4	4-2-2-3	39.2	2.5	1	492	-2		加藤征弘		キャロットファーム	75.0
6	6	10		ゴールデンフィジー	牝4	55.0		木幡巧也	1:55.9	クビ	13-14-8-10	38.6	15.1	6	440	6		牧光二		吉田照哉	
7	3	4		ジューンバラード	牝3	53.0		武士沢友	1:55.9	アタマ	7-5-8-7	38.7	55.5	11	426	0		堀井雅広		吉川潤	
8	4	7		アナザークイーン	牝3	53.0		柴田大知	1:56.8	5.0	13-12-7-8	39.7	18.3	8	464	12		天間昭一		ビッグレッドファーム	
9	2	2		ネオファルコン	牝3	50.0		菅原明良	1:56.9	クビ	10-11-12-10	39.2	22.9	9	460	6		鈴木伸尋		西田俊二	
10	7	13		ウエスタンランポ	牝3	52.0		菊沢一樹	1:57.0	1/2	12-12-12-13	39.3	47.4	10	408	2		深山雅史		西川賢	
11	4	6		デルマエトワール	牝3	50.0		小林凌大	1:57.3	2.0	7-8-12-10	39.7	205.1	14	470	0		堀井雅広		浅沼廣幸	
12	3	5		ラヴノット	牝4	55.0		丸山元気	1:57.4	クビ	10-10-8-8	40.1	135.7	13	478	-4		小西一男		ノルマンディーサラブレッドレーシング	
13	1	1		レセディラローナ	牝4	55.0		丸田恭介	1:57.6	1.1/4	15-15-15-14	39.8	13.1	4	526	12		奥村武		下河辺牧場	
14	2	3		スティールティアラ	牝3	53.0		黛弘人	1:59.0	9.0	1-1-1-3	42.6	66.0	12	482	-8		藤原辰雄		菅野守雄	
15	8	15		ウインドカクテル	牝3	52.0		野中悠太	2:00.1	7.0	4-5-11-14	42.7	226.8	15	468	8		和田勇介		岡田牧雄	
