rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		アイオライト	牡2	54.0		武藤雅	1:11.1		4-4	36.4	1.7	1	480	4		武藤善則		田頭勇貴	720.0
2	7	10		ヴァンドゥメール	牡2	55.0		三浦皇成	1:11.7	3.1/2	3-2	37.2	19.3	7	480	2		加藤征弘		スリーエイチレーシング	290.0
3	7	9		レイテントロアー	牡2	55.0		嘉藤貴行	1:11.9	1.1/4	4-4	37.3	5.8	2	482	8		田中清隆		矢野亨憲	180.0
4	3	3		プレストレジェーロ	牝2	51.0		菅原明良	1:12.1	1.1/4	1-1	37.8	212.0	10	430	-2		尾形和幸		米津佳昭	110.0
5	8	11		スズカコーズマンボ	牡2	55.0		北村宏司	1:12.4	2.0	11-11	36.4	31.0	8	464	0		伊藤圭三		永井啓弍	72.0
6	4	4		スズカパンサー	牡2	55.0		石橋脩	1:12.8	2.1/2	8-9	37.5	15.9	5	450	-2		西村真幸		永井啓弍	
7	2	2		コードジェニック	牡2	55.0		津村明秀	1:12.9	3/4	7-7	37.8	18.7	6	494	4		杉山晴紀		水上行雄	
8	6	8		ヴィンカマヨール	牡2	55.0		ビュイッ	1:13.1	1.0	10-10	37.3	8.7	3	492	22		田島俊明		シルクレーシング	
9	1	1		エスニックソング	牝2	54.0		田中勝春	1:13.1	クビ	4-6	38.5	39.9	9	470	2		田中剛		ゴドルフィン	
10	6	7		ダンシングサンダー	牡2	55.0		田辺裕信	1:13.6	3.0	8-8	38.4	13.8	4	468	6		伊藤圭三		永井秀貴	
11	5	5		ラブオナヴィータ	牝2	54.0		吉田豊	1:13.7	クビ	2-2	39.4	303.5	11	458	2		尾関知人		由井健太郎	
12	5	6		オウサマプリン	牡2	55.0		大庭和弥	1:15.0	8.0	12-12	38.3	608.0	12	480	4		松永康利		田頭勇貴	
