rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	12		ヤマタケクララ	牝2	51.0		菅原明良	1:12.7		2-2	38.1	4.0	2	462	2		矢野英一		山中佳代	500.0
2	1	1		クサヒバリ	牝2	54.0		福永祐一	1:13.1	2.1/2	1-1	38.6	8.8	5	438	2		武井亮		那須野牧場	200.0
3	7	14		サンキーウエスト	牝2	54.0		岩部純二	1:13.1	クビ	6-5	37.9	13.6	6	436	8		萱野浩二		加藤ステーブル	130.0
4	8	15		リアンフィーユ	牝2	52.0		斎藤新	1:13.3	1.0	13-10	37.1	7.8	4	454	2		斎藤誠		ＣＨＥＶＡＬＡＴＴＡＣＨＥ	75.0
5	2	3		ペルシャンジュエル	牝2	51.0		藤田菜七	1:13.4	3/4	6-5	38.2	4.1	3	438	6		金成貴史		深澤朝房	50.0
6	4	7		スピードオブラブ	牝2	54.0		北村宏司	1:13.7	1.3/4	10-10	38.0	4.0	1	438	0		中川公成		石井義人	
7	5	10		レヴィ	牝2	52.0		岩田望来	1:13.9	1.1/2	4-4	38.9	91.4	9	454	12		林徹		松谷翔太	
8	3	5		ユメミルユメコ	牝2	54.0		大野拓弥	1:14.5	3.1/2	8-7	39.1	30.9	8	426	-4		南田美知		ミルファーム	
9	2	4		セレナアンバー	牝2	54.0		柴田大知	1:14.7	1.1/4	8-9	39.3	408.6	16	464	0		林徹		島川利子	
10	1	2		エリナイトニケ	牝2	54.0		丸山元気	1:14.7	アタマ	2-2	40.1	14.4	7	416	0		相沢郁		星野壽市	
11	7	13		アポロファルコン	牝2	53.0		菊沢一樹	1:15.0	1.3/4	16-15	38.6	316.0	15	504	-4		菊沢隆徳		アポロサラブレッドクラブ	
12	4	8		カテドラルロック	牝2	51.0		山田敬士	1:15.2	1.1/4	13-12	39.0	275.6	13	412	0		石毛善彦		ライオンレースホース	
13	3	6		ジャポネスク	牝2	54.0		杉原誠人	1:15.3	クビ	11-13	39.3	184.2	11	410	-10		高橋祥泰		ミルファーム	
14	5	9		リンピオ	牝2	54.0		江田照男	1:15.3	クビ	12-13	39.2	171.7	10	422	6		清水英克		ディアレストクラブ	
15	8	16		ヤマヒビキ	牝2	54.0		丸田恭介	1:15.6	1.1/2	15-15	39.3	276.6	14	476	8		石栗龍彦		江川伸夫	
16	6	11		ウメノハナ	牝2	54.0		武藤雅	1:16.4	5.0	4-7	41.4	261.6	12	442	12		小島茂之		梅村浩	
