rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	14		アンノートル	牡5	57.0		津村明秀	1:35.9		7-8-4	35.4	6.2	3	506	-2		田中博康		ビッグレッドファーム	1,100.0
2	5	9		アルトリウス	セ5	56.0		武藤雅	1:36.1	1.1/2	13-13-13	35.2	7.2	4	462	-4		藤沢和雄		Ｇ１レーシング	440.0
3	6	11		エメラルスター	牡5	57.0		武豊	1:36.3	1.1/4	4-4-4	36.0	9.2	6	456	2		相沢郁		高橋勉	280.0
4	4	8		アストラサンタン	牝4	55.0		福永祐一	1:36.5	1.1/4	10-10-8	35.7	4.6	1	458	0		戸田博文		丹羽久一郎	170.0
5	8	16		レッドベルローズ	牝4	55.0		Ｍ．デム	1:36.8	1.3/4	13-10-8	36.0	5.1	2	470	4		鹿戸雄一		東京ホースレーシング	110.0
6	5	10		ヴィータファン	セ6	57.0		ミナリク	1:37.1	1.3/4	2-2-2	36.9	46.3	13	474	-5		黒岩陽一		猿田栄二	
7	3	6		ウィンドライジズ	牡5	56.0		木幡巧也	1:37.1	ハナ	2-2-1	36.9	8.3	5	478	6		牧光二		平田修	
8	1	1		ヴァイザー	牡4	57.0		戸崎圭太	1:37.1	クビ	7-5-6	36.7	21.5	9	456	0		高橋亮		キャロットファーム	
9	8	15		ディアジラソル	牝4	55.0		内田博幸	1:37.2	クビ	16-15-8	36.2	44.3	12	440	0		高橋裕		ディアレストクラブ	
10	6	12		クインズサン	牡6	55.0		野中悠太	1:37.2	クビ	9-8-11	36.6	10.8	7	476	2		和田正一		亀田和弘	
11	7	13		ロードライト	牝4	52.0		大塚海渡	1:37.3	1/2	10-10-13	36.5	180.4	15	426	-2		手塚貴久		榊原源一郎	
12	2	4		イサチルルンルン	牝4	52.0		山田敬士	1:37.6	1.3/4	4-5-6	37.2	118.0	14	448	-2		竹内正洋		小坂功	
13	4	7		ディーズエフォート	牝4	55.0		武士沢友	1:37.9	2.0	13-16-16	36.8	223.6	16	452	-6		堀井雅広		浜本牧場	
14	3	5		モリトユウブ	牡4	57.0		蛯名正義	1:38.2	1.3/4	10-13-13	37.3	42.2	11	494	0		堀井雅広		石橋忠之	
15	2	3		グランサム	牡4	57.0		石橋脩	1:39.2	6.0	4-5-11	38.8	23.0	10	474	-4		古賀慎明		キャロットファーム	
16	1	2		ロジペルレスト	牡4	57.0		池添謙一	1:39.7	3.0	1-1-2	39.6	20.1	8	522	8		大竹正博		久米田正明	
