rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		エンジョイ	牝3	54.0		横山和生	1:56.5		4-3-5-3	39.4	1.8	1	452	-4		田村康仁		島川隆哉	510.0
2	3	3		ティケイプルメリア	牝3	54.0		Ｍ．デム	1:56.9	2.1/2	5-7-5-6	39.8	8.5	3	442	4		林徹		田畑勝彦	200.0
3	5	6		トップブランド	牝3	54.0		田辺裕信	1:57.1	1.1/2	1-1-2-1	40.4	3.4	2	480	-2		伊藤圭三		ヒダカ・ブリーダーズ・ユニオン	130.0
4	7	10		ジュネス	牝3	54.0		吉田豊	1:57.4	1.1/2	2-2-1-2	40.7	27.0	6	496	-4		本間忍		島川隆哉	77.0
5	8	12		ラブエスポー	牝3	51.0		秋山稔樹	1:57.5	3/4	2-3-3-3	40.6	27.9	7	462	-4		蛯名利弘		増田陽一	51.0
6	2	2		ラッキービープラン	牝3	54.0		伊藤工真	1:58.1	3.1/2	8-8-8-7	40.7	159.6	12	472	-2		宗像義忠		薗部博之	
7	5	5		エスカレーション	牝3	54.0		大野拓弥	1:58.2	1/2	5-5-3-3	41.4	13.7	5	468	20		高柳瑞樹		松田整二	
8	8	11		ナックダイヤ	牝3	51.0		小林脩斗	1:58.4	1.1/2	5-5-7-7	41.2	10.2	4	502	-6		杉浦宏昭		小松欣也	
9	6	8		クンクンクン	牝3	54.0		江田照男	1:58.5	1/2	9-8-9-9	40.8	117.4	11	440	4		加藤和宏		ミルファーム	
10	7	9		シゲルパック	牝3	54.0		木幡巧也	1:58.6	クビ	11-11-10-9	40.7	69.1	8	496	-2		田中清隆		森中蕃	
11	6	7		グロワールポン	牝3	54.0		柴田善臣	1:59.8	7.0	9-10-10-11	41.9	105.0	10	478	4		田中清隆		花野友象	
12	4	4		トレベーラ	牝3	54.0		武藤雅	2:02.3	大	11-11-12-12	43.8	85.4	9	480	-10		水野貴広		田上雅春	
