rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	3		バスカヴィル	牡6	57.0		ルメール	1:50.2		3-4-2-2	38.0	5.3	3	484	4		加藤征弘		ゴドルフィン	1,534.3
2	8	15		ダイワドノヴァン	牡6	57.0		野中悠太	1:50.9	4.0	7-7-5-3	38.5	39.9	12	536	4		池上昌和		大城敬三	609.8
3	4	7		デストロイ	牡6	57.0		松山弘平	1:51.6	4.0	14-12-13-10	38.4	25.3	8	524	4		高橋裕		諸岡慶	384.9
4	2	4		ヴォウジラール	牡5	57.0		ヒューイ	1:52.2	3.1/2	6-6-7-5	39.7	3.9	2	526	-4		尾関知人		サンデーレーシング	230.0
5	3	5		トレンドライン	牡6	57.0		福永祐一	1:52.2	クビ	10-10-9-8	39.3	19.3	6	482	10		金成貴史		サンデーレーシング	150.0
6	5	10		シャドウセッション	牡4	57.0		レーン	1:52.4	1.1/4	10-10-9-8	39.6	3.4	1	520	-2		鹿戸雄一		飯塚知一	
7	3	6		グログラン	牝5	55.0		武士沢友	1:52.4	クビ	8-8-8-5	39.7	8.0	4	484	0		林徹		藤澤眞佐子	
8	6	12		ヤマニンバンタジオ	セ6	57.0		吉田豊	1:52.6	1.1/4	12-12-11-10	39.5	60.7	14	538	-6		田島俊明		土井肇	
9	4	8		マックスアン	牡4	57.0		田辺裕信	1:52.7	クビ	16-16-16-14	38.8	26.5	9	470	0		大和田成		ＴＵＲＦレーシング	
10	1	1		パイロキネシスト	牡8	57.0		横山和生	1:53.5	5.0	12-12-13-14	40.3	52.2	13	496	-2		藤原辰雄		平井裕	
11	7	13		モリトユウブ	牡5	57.0		内田博幸	1:53.9	2.1/2	3-3-2-3	41.7	37.2	11	500	-2		堀井雅広		吉川朋宏	
12	1	2		ボールドジャパン	牡9	57.0		江田照男	1:54.4	3.0	8-8-11-10	41.4	135.6	16	522	8		蛯名利弘		増田陽一	
13	5	9		サニークラウド	牡4	57.0		岩田康誠	1:54.5	クビ	1-1-1-1	42.6	32.2	10	494	-2		牧光二		高嶋祐子	
14	7	14		トミケンエンデレア	牡5	57.0		藤岡康太	1:56.2	大	3-4-5-16	43.8	96.0	15	512	4		水野貴広		冨樫賢二	
15	8	16		モッズストーン	セ4	57.0		津村明秀	1:57.3	7.0	2-2-2-5	45.1	25.2	7	482	-4		武井亮		吉田和美	
16	6	11		ブリッツェンシチー	牡4	57.0		Ｍ．デム	2:04.8	大	15-15-15-10	51.5	11.6	5	534	4		古賀慎明		友駿ホースクラブ	
