rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		デンタルバルーン	牝2	54.0		田辺裕信	1:09.3		1-1	35.3	4.1	3	456	0		牧浦充徳		三宅勝俊	1,028.0
2	4	4		プリンスチャーム	牡2	55.0		ビュイッ	1:09.8	3.0	2-2	35.6	2.6	1	446	4		栗田徹		ゴドルフィン	408.0
3	7	9		コスモカッティーボ	牡2	55.0		柴田大知	1:10.2	2.1/2	5-5	35.9	11.9	5	460	0		畠山吉宏		ビッグレッドファーム	254.0
4	5	6		カインドリー	牝2	54.0		石橋脩	1:10.3	1/2	2-2	36.2	3.8	2	444	2		田村康仁		ヒダカ・ブリーダーズ・ユニオン	150.0
5	2	2		ジュニパーベリー	牝2	54.0		嶋田純次	1:10.3	クビ	5-7	35.9	20.6	7	462	0		手塚貴久		ミルファーム	100.0
6	6	7		アスタウンデッド	牡2	55.0		武藤雅	1:10.4	クビ	11-10	34.8	147.5	9	416	-14		小島茂之		中村智幸	
7	7	10		エコロアーサー	牡2	55.0		菅原明良	1:10.8	2.1/2	8-8	36.1	103.5	8	460	8		武市康男		原村正紀	
8	6	8		ニルカンタテソーロ	牡2	55.0		大野拓弥	1:10.9	1/2	8-8	36.2	10.7	4	436	0		斎藤誠		了徳寺健二ホールディングス	
9	1	1		デルマガーネット	牝2	54.0		野中悠太	1:11.1	1.1/4	10-10	35.7	150.4	10	442	0		堀井雅広		浅沼廣幸	
10	8	11		コパノビアンカ	牝2	54.0		内田博幸	1:11.3	1.1/4	2-2	37.2	17.2	6	434	0		林徹		小林祥晃	
11	8	12		ガッツ	牡2	55.0		杉原誠人	1:11.3	ハナ	5-5	36.9	315.0	11	476	-8		伊藤大士		ミルファーム	
12	3	3		オウサマプリン	牡2	55.0		大庭和弥	1:14.7	大	12-12	37.7	408.3	12	474	-6		松永康利		田頭勇貴	
