rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	8		ブラックランナー	牡5	57.0		三浦皇成	1:11.7		3-4	36.7	2.1	1	464	-6		鈴木孝志		カナヤマホールディングス	1,100.0
2	1	2		グランティエラ	牡5	55.0		野中悠太	1:11.9	1.0	3-2	37.0	7.7	3	504	0		清水英克		ノルマンディーサラブレッドレーシング	440.0
3	7	13		カレイドスコープ	牝4	53.0		菊沢一樹	1:12.0	1/2	6-7	36.7	41.4	12	484	0		菊沢隆徳		グランド牧場	280.0
4	8	16		トロピカルスパート	牝5	55.0		吉田豊	1:12.0	クビ	10-9	36.5	31.1	10	500	0		高橋文雅		日向均	170.0
5	5	10		ギンゴー	牡6	57.0		杉原誠人	1:12.0	ハナ	3-5	37.0	64.2	14	494	-12		武市康男		ミルファーム	110.0
6	2	3		ミスパイロ	牝5	55.0		田中勝春	1:12.0	クビ	13-13	36.1	5.9	2	490	4		小野次郎		村田哲朗	
7	1	1		ローレルジャック	牡6	57.0		松岡正海	1:12.2	1.1/4	16-14	35.8	78.9	15	496	2		高橋裕		ローレルレーシング	
8	2	4		シゲルコング	牡5	54.0		菅原明良	1:12.3	1/2	11-11	36.6	35.6	11	508	2		田中清隆		森中蕃	
9	3	5		ウサギノダンス	牡4	57.0		江田照男	1:12.3	ハナ	6-5	37.0	28.0	8	488	6		南田美知		桐谷敏子	
10	7	14		パルティトゥーラ	牝5	55.0		津村明秀	1:12.4	クビ	1-1	37.7	16.3	6	482	10		和田正一		キャロットファーム	
11	5	9		メンデンホール	牝6	55.0		松山弘平	1:12.4	クビ	6-7	37.2	45.9	13	500	2		和田勇介		ゴドルフィン	
12	4	7		フィールザファラオ	牡4	57.0		内田博幸	1:12.5	クビ	15-15	36.2	20.0	7	456	0		岩戸孝樹		櫻井正	
13	6	12		キセキノムスメ	牝6	55.0		横山和生	1:12.7	1.1/4	14-15	36.6	79.6	16	460	0		小野次郎		協和牧場	
14	8	15		シルヴァーコード	牝7	55.0		柴田大知	1:12.7	クビ	2-2	37.9	12.2	4	494	10		粕谷昌央		田上雅春	
15	6	11		ノーザンクリス	牡4	57.0		ミナリク	1:12.9	1.1/4	11-11	37.2	12.5	5	516	-2		加藤征弘		Ｃ．チェン	
16	3	6		ライオンボス	牡4	56.0		武藤雅	1:13.2	1.3/4	6-9	38.0	31.1	9	530	-2		和田正一		和田牧場	
