rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		コルニリア	牡3	56.0		田辺裕信	1:12.2		6-5	37.7	9.2	4	442	0		大和田成		ミルファーム	510.0
2	7	13		ヤサカパフィー	牝3	54.0		武藤雅	1:12.3	3/4	5-5	37.9	7.8	3	470	-2		水野貴広		志邑宣彦	200.0
3	8	15		ナイトコマンダー	牡3	56.0		横山和生	1:12.6	1.1/2	3-3	38.5	12.0	5	470	-8		大江原哲		田頭勇貴	130.0
4	2	4		ケイアイロトルア	牡3	56.0		三浦皇成	1:12.6	ハナ	13-13	37.2	27.1	9	476	0		加藤征弘		亀田和弘	77.0
5	5	9		ジョイウイン	牡3	56.0		木幡巧也	1:12.7	3/4	1-1	38.8	2.4	1	492	-2		牧光二		石瀬浩三	51.0
6	7	14		センノベステス	牡3	56.0		丸山元気	1:13.2	3.0	6-9	38.6	15.5	6	470	-2		南田美知		浅野正敏	
7	6	11		キャストロペトラ	牡3	56.0		江田照男	1:13.2	ハナ	2-2	39.2	16.1	7	462	2		粕谷昌央		手嶋康雄	
8	5	10		ワールドウィスラー	牡3	54.0		木幡育也	1:13.3	1/2	11-11	38.3	170.1	13	440	-4		深山雅史		田頭勇貴	
9	1	2		アーヴィング	牡3	53.0		小林脩斗	1:13.4	クビ	12-11	38.2	151.3	12	462	7		小野次郎		ケンレーシング組合	
10	3	6		ヤマタケヴォイス	牡3	56.0		岩部純二	1:13.4	ハナ	9-7	38.6	35.1	10	472	-8		萱野浩二		山中和子	
11	6	12		ローズオブシャロン	牝3	52.0		藤田菜七	1:13.4	クビ	3-3	39.3	4.3	2	458	0		大竹正博		ノースヒルズ	
12	8	16		フィーバス	牡3	56.0		大野拓弥	1:13.9	3.0	6-7	39.4	19.4	8	474	-2		田中剛		松村真司	
13	4	8		ホウオウエンジェル	牝3	54.0		横山武史	1:13.9	クビ	9-10	39.1	38.4	11	456	-6		高木登		小笹芳央	
14	3	5		カズノコクリュウ	牡3	53.0		小林凌大	1:14.1	1.1/4	14-14	38.3	316.3	15	458	-16		小西一男		鈴木可一	
15	2	3		トーアテンソンシ	牡3	53.0		秋山稔樹	1:14.3	3/4	15-15	38.2	182.6	14	436	-8		星野忍		高山ランド	
16	4	7		ニホンムーティエ	牡3	56.0		原田和真	1:16.9	大	16-16	38.8	372.8	16	424	0		小桧山悟		戸部政彦	
