rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	14		エニグマ	牡5	57.0		マーフィ	1:11.0		2-2	37.0	1.8	1	500	4		高橋文雅		石瀬浩三	1,100.0
2	3	5		ブラックランナー	牡5	57.0		三浦皇成	1:11.2	1.0	6-4	36.7	5.9	3	470	6		鈴木孝志		カナヤマホールディングス	440.0
3	1	2		スズカゴーディー	牡5	57.0		田辺裕信	1:11.4	1.1/4	15-15	36.1	5.7	2	482	2		伊藤圭三		永井啓弍	280.0
4	1	1		ダイワスキャンプ	セ7	57.0		北村宏司	1:11.5	3/4	5-3	37.2	16.2	5	436	4		鹿戸雄一		大城敬三	170.0
5	7	13		ボクノナオミ	牝7	53.0		菊沢一樹	1:11.6	3/4	6-7	37.1	20.4	7	496	4		寺島良		塩澤正樹	110.0
6	8	16		グランティエラ	牡5	54.0		山田敬士	1:11.8	3/4	1-1	37.9	25.9	8	510	10		清水英克		ノルマンディーサラブレッドレーシング	
7	5	10		キセキノムスメ	牝6	55.0		田中勝春	1:11.8	アタマ	9-8	37.0	205.1	15	460	2		小野次郎		協和牧場	
8	2	4		ゼットマックイーン	牡6	57.0		大野拓弥	1:11.9	3/4	11-12	36.9	58.2	10	460	-4		吉田直弘		フォーレスト	
9	4	7		トッカータ	牡4	55.0		武藤雅	1:11.9	ハナ	11-12	36.9	48.6	9	480	0		和田雄二		門野重雄	
10	5	9		エタニティーワルツ	牡6	57.0		石川裕紀	1:12.1	3/4	15-15	36.8	85.2	12	506	12		大和田成		村島昭男	
11	6	11		ギンゴー	牡6	57.0		江田照男	1:12.3	1.1/4	9-8	37.6	61.5	11	506	2		武市康男		ミルファーム	
12	4	8		メイショウタラチネ	牝7	55.0		内田博幸	1:12.3	クビ	11-14	37.3	95.0	13	474	4		高橋義忠		松本好雄	
13	8	15		コスモジョーカー	牡4	53.0		野中悠太	1:12.5	1.0	3-6	38.3	161.3	14	506	-2		和田雄二		ビッグレッドファーム	
14	3	6		エッシャー	セ5	57.0		津村明秀	1:12.9	2.1/2	3-4	38.8	18.9	6	480	10		中竹和也		小田吉男	
15	2	3		キョウエイスコール	牡6	56.0		木幡巧也	1:13.0	3/4	11-8	38.0	249.6	16	502	0		勢司和浩		田中晴夫	
16	6	12		アーヒラ	牝4	54.0		杉原誠人	1:13.4	2.1/2	6-8	38.9	13.4	4	442	8		石毛善彦		ミルファーム	
