rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	2		フクサンローズ	牝5	55.0		野中悠太	1:52.4		4-4-5-3	36.3	39.7	11	460	6		小西一男		小沼博	1,538.5
2	1	1		グッバイガール	牝3	52.0		横山典弘	1:52.4	クビ	2-2-1-2	36.6	2.5	1	490	-2		杉浦宏昭		吉田千津	611.0
3	7	14		パイロキネシスト	牡7	57.0		松岡正海	1:53.2	5.0	1-1-2-1	37.4	97.8	15	496	-10		藤原辰雄		平井裕	385.5
4	8	16		キャベンディッシュ	牡4	57.0		戸崎圭太	1:53.2	クビ	14-14-12-8	36.6	14.1	6	504	-2		小桧山悟		本杉芳郎	230.0
5	3	6		トレンドライン	牡5	57.0		丸山元気	1:53.3	1/2	16-16-16-16	36.0	23.8	8	472	8		金成貴史		サンデーレーシング	150.0
6	6	11		フィールザファラオ	牡4	57.0		北村宏司	1:53.4	クビ	9-10-10-11	36.9	58.1	13	464	10		岩戸孝樹		櫻井正	
7	2	3		アルマスティング	セ3	54.0		勝浦正樹	1:53.4	ハナ	7-8-10-7	36.9	42.2	12	486	2		田村康仁		コウトミックレーシング	
8	3	5		ロードストライク	牡3	54.0		三浦皇成	1:53.4	アタマ	3-3-3-4	37.5	8.3	4	478	-8		尾形和幸		ロードホースクラブ	
9	4	7		クロノスタシス	牡6	57.0		岩田康誠	1:53.5	1/2	11-12-14-11	36.6	80.7	14	530	-8		手塚貴久		キャロットファーム	
9	5	9		オンザロックス	牡6	57.0		ルメール	1:53.5	同着	7-6-5-4	37.3	5.6	2	486	4		森秀行		稻井田有司	
11	8	15		ロジティナ	牡4	57.0		大野拓弥	1:54.1	3.1/2	11-12-8-10	37.7	7.5	3	534	-2		新開幸一		久米田正明	
12	5	10		グリニッジシチー	セ3	54.0		津村明秀	1:54.2	クビ	9-10-12-11	37.6	10.3	5	464	-2		相沢郁		友駿ホースクラブ	
13	4	8		リキサンダイオー	牡6	57.0		菱田裕二	1:54.2	ハナ	4-4-5-8	38.1	223.2	16	450	-2		奥平雅士		ハイパワー商事	
14	7	13		シャムロック	牡5	57.0		石橋脩	1:54.3	1/2	14-14-14-11	37.4	39.0	10	494	0		小笠倫弘		諸江幸祐	
15	2	4		スペルマロン	セ5	57.0		内田博幸	1:54.8	3.0	6-6-8-15	38.5	16.0	7	498	-4		古賀史生		西森功	
16	6	12		マイネルストラトス	牡5	57.0		藤岡佑介	1:54.9	1/2	11-8-3-4	38.9	26.5	9	488	-2		土田稔		杉浦和也	
